id,label,year,list,link,countries,primary_concepts,secondary_concepts
element_1949,Traditional skills of loincloth weaving in Côte d’Ivoire,2023,RL,https://ich.unesco.org/en/RL/traditional-skills-of-loincloth-weaving-in-cote-d-ivoire-01949,Côte d'Ivoire,Agro-ecosystems; Costumes; Craft workers; Weaving,"Bark; Cotton; Family; Fibres; Knowledge and practices concerning nature and the universe; Natural dyes; Oral tradition; Oral traditions and expressions; Painting; Pattern; Plant resources; Social participation; Social practices, rituals and festive events; Technical skills; Textile arts; Traditional craftsmanship; Women workers"
element_1950,Traditional craft skills and arts of Al-Mudhif building,2023,RL,https://ich.unesco.org/en/RL/traditional-craft-skills-and-arts-of-al-mudhif-building-01950,Iraq,Building design; Craft workers; Inland wetlands; Reed; Technical skills,"Agro-ecosystems; Conflict resolution; Family; Hospitality; Knowledge and practices concerning nature and the universe; Oral traditions and expressions; Performing arts; Plant resources; Religious practice; Social participation; Social practices, rituals and festive events; Traditional craftsmanship; Tribes; Weaving"
element_1951,"Arts, skills and practices associated with engraving on metals (gold, silver and copper)",2023,RL,https://ich.unesco.org/en/RL/arts-skills-and-practices-associated-with-engraving-on-metals-gold-silver-and-copper-01951,"Algeria, Egypt, Iraq, Mauritania, Morocco, Saudi Arabia, State of Palestine, Sudan, Tunisia, Yemen",Engraving; Metalworking; Technical skills; Urban areas,"Agro-ecosystems; Apprenticeship; Bladed weapons; Copper; Decorative arts; Drylands; Flowers; Geometry; Gold; Income; Jewelry; Knowledge and practices concerning nature and the universe; Mountains; Oases; Oral traditions and expressions; Pattern; Performing arts; Religious belief; Silver; Social practices, rituals and festive events; Symbols; Traditional craftsmanship; Wild animals"
element_1952,"Practices and meanings associated with the preparation and consumption of ceviche, an expression of Peruvian traditional cuisine",2023,RL,https://ich.unesco.org/en/RL/practices-and-meanings-associated-with-the-preparation-and-consumption-of-ceviche-an-expression-of-peruvian-traditional-cuisine-01952,Peru,"Fish; Food customs; Marine, coastal and island areas","Agriculture; Aquaculture; Everyday life; Family; Forests; Fruit; Income; Inland wetlands; Mountains; Nutrition; Plant resources; Reed; Sea fishing; Shipbuilding; Social participation; Social practices, rituals and festive events; Technical skills"
element_1954,"Vytsinanka, traditional art of paper cutting in Belarus",2024,RL,https://ich.unesco.org/en/RL/vytsinanka-traditional-art-of-paper-cutting-in-belarus-01954,Belarus,Agro-ecosystems; Decorative arts; Paper; Traditional craftsmanship,"Artistic creation; Birds; Everyday life; Folk art; Geometry; Handicrafts education; Icons; Pattern; Plant resources; Social practices, rituals and festive events; Stars; Symbols; Urban areas"
element_1955,"Nguon, rituals of governance and associated expressions in the Bamoun community",2023,RL,https://ich.unesco.org/en/RL/nguon-rituals-of-governance-and-associated-expressions-in-the-bamoun-community-01955,Cameroon,Monarchy; Rituals; Social participation; Urban areas,"Family; Knowledge and practices concerning nature and the universe; Offering; Oral traditions and expressions; Performing arts; Pilgrimages; Secret society; Social justice; Social practices, rituals and festive events; Solidarity; Story telling; Traditional craftsmanship; Traditional medicine; Tribes"
element_1956,Traditional Syrian glassblowing,2023,USL,https://ich.unesco.org/en/USL/traditional-syrian-glassblowing-01956,Syrian Arab Republic,Art glass; Conflicts; Craft workers; Family; Urban areas,Apprenticeship; Colours; Creativity; Decorative arts; Diminishing youth interest; Few practitioners; Flowers; Gold; Hampered transmission; Income; Loss of knowledge; Material shortage; Oven; Painting; Sand; Technical skills; Traditional craftsmanship
element_1958,"Ch'utillos, the Festival of San Bartolomé and San Ignacio de Loyola, the meeting of cultures in Potosí",2023,RL,https://ich.unesco.org/en/RL/ch-utillos-the-festival-of-san-bartolome-and-san-ignacio-de-loyola-the-meeting-of-cultures-in-potosi-01958,Bolivia (Plurinational State of),Festivals; Multiethnic societies; Religious practice; Urban areas,"Agriculture; Colonial history; Costumes; Craft workers; Dance; Food customs; Gender division of labour; Mountains; Oral traditions and expressions; Orchestras; Performing arts; Plant resources; Religious syncretism; Saints; Social practices, rituals and festive events; Traditional craftsmanship"
element_1959,Asturian cider culture,2024,RL,https://ich.unesco.org/en/RL/asturian-cider-culture-01959,Spain,Agro-ecosystems; Fermented beverages; Food customs; Fruit; Technical skills; Traditional craftsmanship,"Agriculture; Climate; Contests; Festivals; Glass; Know-how transfer; Knowledge and practices concerning nature and the universe; Marine, coastal and island areas; Mountains; Social gathering; Social practices, rituals and festive events; Soils; Sustainable development; Trees"
element_1960,"Mahadra, a community system for transmission of traditional knowledge and oral expressions",2023,RL,https://ich.unesco.org/en/RL/mahadra-a-community-system-for-transmission-of-traditional-knowledge-and-oral-expressions-01960,Mauritania,Community education; Dissemination of knowledge; Drylands; Memorization; Oral tradition,"Agro-ecosystems; Cultural environment; Environmental awareness; Knowledge and practices concerning nature and the universe; Literacy; Medicinal plants; Moral values; Nomadism; Oral traditions and expressions; Poetry; Rain; Religious education; Social participation; Social practices, rituals and festive events"
element_1961,"Knowledge, craft and skills of handmade glass production",2023,RL,https://ich.unesco.org/en/RL/knowledge-craft-and-skills-of-handmade-glass-production-01961,"Czechia, Finland, France, Germany, Hungary, Spain",Agro-ecosystems; Art glass; Craft workers; Traditional tools,Apprenticeship; Creativity; Decorative arts; Division of labour; Engraving; Fire; Forests; Gold; Inland wetlands; Jewelry; Painting; Restoration; Sand; Silver; Traditional craftsmanship; Urban areas; Vocational training; Wood
element_1962,Garba of Gujarat,2023,RL,https://ich.unesco.org/en/RL/garba-of-gujarat-01962,India,Agro-ecosystems; Dance; Rituals; Vocal music,"Body percussion; Ceramic art; Costumes; Drylands; Festivals; Gender minorities; Hinduism; Knowledge and practices concerning nature and the universe; Marine, coastal and island areas; Oral tradition; Oral traditions and expressions; Performing arts; Religious practice; Social participation; Social practices, rituals and festive events; Traditional craftsmanship; Urban areas; Vegetable oils; Womens participation"
element_1964,"Transhumance, the seasonal droving of livestock",2023,RL,https://ich.unesco.org/en/RL/transhumance-the-seasonal-droving-of-livestock-01964,"Albania, Andorra, Austria, Croatia, France, Greece, Italy, Luxembourg, Romania, Spain",Animal migration; Environmental awareness; Mountains; Pastoralism; Seasons,"Agro-ecosystems; Biological diversity; Contests; Dairy products; Dog; Family; Festivals; Forests; Handicrafts; Knowledge and practices concerning nature and the universe; Labour migration; Leather; Livestock; Oral traditions and expressions; Peer teaching; Performing arts; Social practices, rituals and festive events; Technical skills; Traditional craftsmanship; Wool"
element_1966,Alpine pasture season,2023,RL,https://ich.unesco.org/en/RL/alpine-pasture-season-01966,Switzerland,Animal husbandry; Environmental awareness; Labour migration; Mountains; Pastoralism; Summer,"Agro-ecosystems; Calendars; Contests; Costumes; Dairy products; Family; Food customs; Grazing land; Handicrafts; Knowledge and practices concerning nature and the universe; Oral traditions and expressions; Peer teaching; Social participation; Social practices, rituals and festive events; Tourism; Traditional craftsmanship; Vocational training"
element_1967,Tradition of blacksmithing in Gyumri,2023,RL,https://ich.unesco.org/en/RL/tradition-of-blacksmithing-in-gyumri-01967,Armenia,Craft workers; Metalworking; Urban areas,"Architecture; Creativity; Decorative arts; Everyday life; Family; Fire; Handicrafts education; Metals; Museums; Restoration; Social practices, rituals and festive events; Technical skills; Traditional craftsmanship; Traditional tools"
element_1968,"Midwifery: knowledge, skills and practices",2023,RL,https://ich.unesco.org/en/RL/midwifery-knowledge-skills-and-practices-01968,"Colombia, Cyprus, Germany, Kyrgyzstan, Luxembourg, Nigeria, Slovenia, Togo",Birth; Maternal and child health; Paramedical personnel; Urban areas,"Agro-ecosystems; Capacity building; Child rearing; Health education; Knowledge and practices concerning nature and the universe; Lifelong learning; Medicinal plants; Nonformal education; Oral traditions and expressions; Pregnancy; Social practices, rituals and festive events; Technical skills; Traditional medicine; Womens rights"
element_1972,Jamu wellness culture,2023,RL,https://ich.unesco.org/en/RL/jamu-wellness-culture-01972,Indonesia,Agro-ecosystems; Beverages; Ethnobotany; Food preparation; Health; Medical sciences; Medicinal plants,"Family; Flowers; Happiness; Holism; Knowledge and practices concerning nature and the universe; Nonformal education; Religious practice; Social practices, rituals and festive events; Traditional craftsmanship; Women workers"
element_1973,Traditional craft of Naga motif weaving in Lao communities,2023,RL,https://ich.unesco.org/en/RL/traditional-craft-of-naga-motif-weaving-in-lao-communities-01973,Lao People's Democratic Republic,Agro-ecosystems; Legendary creatures; Pattern; Weaving; Women,"Bamboo; Costumes; Cotton; Family; Income; Knowledge and practices concerning nature and the universe; Life cycle; Natural dyes; Oral traditions and expressions; Religious belief; Silk; Social practices, rituals and festive events; Technical skills; Traditional craftsmanship; Traditional tools"
element_1974,"Sango Festival, Oyo",2023,RL,https://ich.unesco.org/en/RL/sango-festival-oyo-01974,Nigeria,New year; Religious practice; Urban areas; Veneration of the dead,"Costumes; Dance; Divination; Festivals; Food customs; Hair; Knowledge and practices concerning nature and the universe; Magic; Medicinal plants; Monarchy; Oral traditions and expressions; Percussion instruments; Performing arts; Social practices, rituals and festive events; Summer; Traditional craftsmanship; Vocal music"
element_1975,"Knowledge, beliefs and practices related to jang making in the Republic of Korea",2024,RL,https://ich.unesco.org/en/RL/knowledge-beliefs-and-practices-related-to-jang-making-in-the-republic-of-korea-01975,Republic of Korea,Agro-ecosystems; Fermentation; Food customs; Food preparation; Soybean,"Agricultural ritual; Clays; Dietetics; Drying; Family; Fire; Homemakers; Knowledge and practices concerning nature and the universe; Oral tradition; Plant resources; Salt; Social practices, rituals and festive events; Urban areas; Water"
element_1976,"Nyckelharpa network, an innovative dissemination of a music and instrument-building tradition with roots in Sweden",2023,GSP,https://ich.unesco.org/en/BSP/nyckelharpa-network-an-innovative-dissemination-of-a-music-and-instrument-building-tradition-with-roots-in-sweden-01976,Sweden,Agro-ecosystems; Bowed string instruments; Cultural organizations; Instrument making,"Acoustics; Cultural cooperation; Dance; Music education; Performing arts; Scientific publications; Seminars (teaching method); Social practices, rituals and festive events; Sound recordings; Traditional craftsmanship; Urban areas"
element_1977,Traditional knowledge and skills of sake-making with koji mold in Japan,2024,RL,https://ich.unesco.org/en/RL/traditional-knowledge-and-skills-of-sake-making-with-koji-mold-in-japan-01977,Japan,Agro-ecosystems; Cereals; Craft workers; Fermented beverages,"Apprenticeship; Festivals; Food customs; Knowledge and practices concerning nature and the universe; Rice; Ritual purification; Social inclusion; Social practices, rituals and festive events; Technical skills; Water; Wedding"
